item_id,book_title,author,average_rating
84924,Apikoros Sleuth,Robert Majzels,5
84925,Cave Sleuths,Laurie Lindop,3.33
84926,"Valhalla Rising (Dirk Pitt, #16)",Clive Cussler,3.94
84927,Amadeus,Peter Shaffer,4.2
84928,Who Was Wolfgang Amadeus Mozart?,Yona Zeldis McDonough,4.09
84929,"The Amadeus Book of the Violin: Construction, History and Music",Walter Kolneder,4.38
84930,"Wolferl: The First Six Years in the Life of Wolfgang Amadeus Mozart, 1756-1762",Lisl Weil,3.4
84931,"Mozartiana: Two Centuries of Notes, Quotes, and Anecdotes about Wolfgang Amadeus Mozart",Joseph Solman,3.9
84933,The Abduction from the Seraglio in Full Score,Wolfgang Amadeus Mozart,3.81
84934,Works for Piano Four Hands and Two Pianos,Wolfgang Amadeus Mozart,4.5
84935,"Requiem, K626, in Full Score",Wolfgang Amadeus Mozart,4.78
84936,Piano Concertos Nos. 17-22 in Full Score,Wolfgang Amadeus Mozart,4.4
84938,Raise The Titanic!,Clive Cussler,3.98
84942,Beach Music,Pat Conroy,4.15
84943,Lord of the Flies,William Golding,3.68
84946,A Line in the Sand: The Alamo in Blood and Memory,Randy W. Roberts,3.74
84947,Blood and Memory,Robert Benson,4
84948,"Blood Memories (Vampire Memories, #1)",Barb Hendee,3.47
84949,"Louisiana's Native Americans: A Mournful Memory, Written in Blood",Margot Soule,5
84950,"Blood and Memory (The Quickening, #2)",Fiona McIntosh,3.95
84951,"Power in the Blood: Land, Memory, and a Southern Family",John Bentley Mays,2
84952,Heidi,Johanna Spyri,3.99
84954,Street of Blood,Ronnie Burkett,3.75
84956,"Sealed with Blood: War, Sacrifice, and Memory in Revolutionary America",Sarah J. Purcell,3.43
84957,Blood Sisters: The French Revolution in Womens Memory,Marilyn Yalom,4.34
84958,The Sugar Solution: Weight Gain?  Memory Lapses?  Mood Swings?  Fatigue? Your Symptoms Are Real - And Your Solution is Here,Ann Fittante,3.34
84959,The Origin of Species,Charles Darwin,3.98
84961,Darwin's Origin of the Species: A Biography,Janet Browne,3.73
84964,Disney's Adventure Stories,Sarah E. Heller,4.08
84965,Disney's Americana Storybook Collection,Parke Godwin,4.12
84966,Disney's Animals Stories,Sarah E. Heller,4
84967,Family Story Collection,Sheryl Kahn,4.3
84968,Disney's Storybook Collection,Nancy Parent,4.58
84969,Disney's Storybook Collection - Volume 2,Deborah Boone,4.63
84970,Disney's Princess Storybook Collection: Love and Friendship Stories,Sarah E. Heller,4.14
84971,Disney's: Winnie the Pooh Storybook Collection,Kathleen Weidner Zoehfeld,4.36
84972,More Growing Up Stories (My Very First Winnie the Pooh),Kathleen Weidner Zoehfeld,4.09
84973,My Very First Winnie the Pooh Growing Up Stories,Kathleen Weidner Zoehfeld,4.03
84974,A Treasury of Children's Literature,Armand Eisen,4.4
84977,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,3.97
84978,"Little Men (Little Women, #2)",Louisa May Alcott,3.86
84980,Sense and Sensibility,Jane Austen,4.07
84981,Tuck Everlasting,Natalie Babbitt,3.87
84983,"Agile Principles, Patterns, and Practices in C#",Robert C. Martin,4.31
84985,"Agile Software Development, Principles, Patterns, and Practices",Robert C. Martin,4.25
84986,Jurisdiction and Forum Selection in International Maritime Law: Essays in Honor of Robert Force,Martin   Davies,0
84990,Business Rules Management and Service Oriented Architecture: A Pattern Language,Ian    Graham,4
84991,Understanding Advanced Hypnotic Language Patterns: A Comprehensive Guide,John Burton,4.33
84992,Pattern Languages of Program Design 2,John M. Vlissides,3.65
84993,Patterns In The Mind: Language And Human Nature,Ray S. Jackendoff,3.88
84994,A UML Pattern Language,Paul Evitts,2.6
84998,Shifting Patterns of Language Change in Borneo,Peter W. Martin,0
84999,Patterns in Language and Writing: An Integrated Approach,Peggy Akin,4
85001,UML Distilled: A Brief Guide to the Standard Object Modeling Language,Martin Fowler,3.79
85002,Analysis Patterns: Reusable Object Models,Martin Fowler,3.79
85005,UML Distilled: Applying the Standard Object Modeling Language,Martin Fowler,3.79
85009,Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,4.18
85010,"Tricia Guild Pattern: Using Pattern to Create Sophisticated, Show-stopping Interiors",Tricia Guild,4.43
85012,"Enterprise Integration Patterns: Designing, Building, and Deploying Messaging Solutions",Gregor Hohpe,4.08
85013,Patterns of Home: The Ten Essentials of Enduring Design,Max  Jacobson,4.05
85014,The Oedipus Plays,Sophocles,3.98
85016,Encyclopedia of Chart Patterns,Thomas N. Bulkowski,4.04
85017,Core J2EE Patterns: Best Practices and Design Strategies,Deepak Alur,3.39
85018,Four Great Tragedies,William Shakespeare,4.12
85019,Applying UML and Patterns: An Introduction to Object-Oriented Analysis and Design and Iterative Development,Craig Larman,3.84
85020,Pattern Classification,David G. Stork,4.02
85021,Design Patterns Explained: A New Perspective on Object-Oriented Design (Software Patterns Series),Alan Shalloway,3.87
85022,Patterns of Exposition,Robert A. Schwegler,3.91
85024,Smith's Recognizable Patterns of Human Malformation,Kenneth Lyons Jones,4.66
85025,Encyclopedia of Classic Quilt Patterns,Patricia Wilens,4.23
85026,The Knitter's Handy Book of Sweater Patterns,Ann Budd,4.15
85027,Design Patterns in Java�,Steven John Metsker,3.61
85028,Patterns of Democracy: Government Forms and Performance in Thirty-Six Countries,Arend Lijphart,3.7
85030,Pattern-Oriented Software Architecture Volume 2: Patterns for Concurrent and Networked Objects,Douglas C. Schmidt,3.62
85031,Traditional Construction Patterns: Design and Detail Rules-Of-Thumb,Stephen A. Mouzon,4.24
85032,The Packaging Designer's Book of Patterns,Lászlo Roth,4.13
85033,Kidnapped,Robert Louis Stevenson,3.79
85034,A Kidnapped Mind: A Mother's Heartbreaking Memoir of Parental Alienation,Pamela  Richardson,4.24
85035,"Kidnapped (Irene Kelly, #10)",Jan Burke,3.83
85036,"Marvin Redpost: Kidnapped at Birth? (Marvin Redpost, #1)",Louis Sachar,3.79
85037,"Core Security Patterns: Best Practices and Strategies for J2EE, Web Services, and Identity Management",Christopher Steel,3.82
85038,Design Patterns in C#,Steven John Metsker,3.46
85039,Pattern-Oriented Software Architecture Volume 1: A System of Patterns,Frank Buschmann,3.89
85040,Patterns of Preaching: A Sermon Sampler,Ronald J. Allen,3.82
85041,Refactoring to Patterns,Joshua Kerievsky,4.04
85043,"Middle East Patterns: Places, Peoples, and Politics",Colbert C. Held,3.77
85044,Breaking the Patterns of Depression,Michael D. Yapko,3.84
85045,World Regional Geography without Subregions,Lydia Mihelic Pulsipher,3.53
85046,Patterns in Prehistory: Humankind's First Three Million Years,Robert J. Wenke,3.61
85049,"Architecture and Patterns for It Service Management, Resource Planning, and Governance: Making Shoes for the Cobbler's Children",Charles T. Betz,4.13
85050,Applying Domain-Driven Design and Patterns : With Examples in C# and .NET,Jimmy Nilsson,3.6
85051,Patterns of Religion,Roger Schmidt,3.59
85052,"Patterns Muster In Design, Kunst Und Architektur",Petra Schmidt,3.8
85053,Patterns for Parallel Programming,Timothy G. Mattson,3.42
85056,Error Patterns in Computation: Using Error Patterns to Improve Instruction,Robert B. Ashlock,3.17
85058,Professional Design Patterns in VB .Net: Building Adaptable Applications,Tom Fischer,3.44
85062,Patterns in the Sky: An Introduction to Stargazing,Ken Hewitt-white,4.18
85063,Pattern Hatching: Design Patterns Applied (Software Patterns Series),John M. Vlissides,3.76
85064,People Patterns: A Modern Guide to the Four Temperaments,Stephen Montgomery,3.94
85065,Patterns from the Golden Age of Rustic Design: Park and Recreation Structures from the 1930s,Albert H. Good,4.43
85066,At Home with Pattern,Sally Conran,3.5
85068,Patterns of Entrepreneurship,Cram101 Textbook Reviews,3
85072,Dickens' Working Notes for His Novels,Charles Dickens,4.75
85073,Mastering the Chess Openings volume 1,John L.  Watson,4.1
85075,Chess Tactics for Kids,Murray Chandler,3.96
85076,How to Beat Your Dad at Chess,Murray Chandler,4.05
85077,Understanding Chess Move by Move,John Nunn,4.13
85079,Chess for Children,Murray Chandler,4.14
85080,"Winning Chess Tactics, revised",Yasser Seirawan,4.08
85082,Winning Chess Strategies,Yasser Seirawan,4.09
85083,"The Immortal Game: A History of Chess, or How 32 Carved Pieces on a Board Illuminated Our Understanding of War, Art, Science and the Human Brain",David Shenk,3.95
85084,Understanding the Chess Openings,Sam Collins,3.9
85086,Logical Chess Move By Move: Every Move Explained New Algebraic Edition,Irving Chernev,4.25
85087,The Kids' Book of Chess and Chess Set,Harvey Kidder,3.97
85088,Winning Chess Traps For Juniors: Tactics In The Opening,Robert M. Snyder,2.33
85091,The Complete Book of Chess Strategy: Grandmaster Techniques from A to Z,Jeremy Silman,3.97
85092,How to Reassess Your Chess: The Complete Chess Mastery Course,Jeremy Silman,4.31
85094,Modern Chess Openings (McKay Chess Library),Nick de Firmian,3.99
85095,Mastering the Chess Openings volume 2,John L.  Watson,3.93
85096,Beginning Chess: Over 300 Elementary Problems for Players New to the Game,Bruce Pandolfini,3.9
85097,The Ultimate Chess Puzzle Book,John Emms,4.02
85098,"Chess: 5334 Problems, Combinations and Games",László Polgár,4.14
85099,Chess Tactics for Champions: A step-by-step guide to using tactics and combinations the Polgar way,Susan Polgar,4.18
85100,Chess for Kids,Michael Basman,4.09
85101,The Reassess Your Chess Workbook: How to Master Chess Imbalances,Jeremy Silman,4.13
85102,Middlemarch,George Eliot,3.96
85103,Chess Strategy in Action,John L.  Watson,4
85104,Ideas Behind the Chess Openings: Algebraic Edition,Reuben Fine,3.79
85105,Best Lessons of a Chess Coach,Sunil Weeramantry,4.14
85106,Art of Attack in Chess,Vladimir  Vuković,4.21
85107,Secrets of Modern Chess Strategy,John L.  Watson,4.15
85108,Learn Chess Tactics,John Nunn,3.99
85109,A World Champion's Guide to Chess: Step-by-step instructions for winning chess the Polgar way,Susan Polgar,4.09
85110,Weapons of Chess: An Omnibus of Chess Strategies,Bruce Pandolfini,3.63
85111,United States Chess Federation's Official Rules of Chess,U.S. Chess Federation,3.98
85112,Checkmate!: My First Chess Book,Garry Kasparov,3.94
85113,Simple Chess: New Algebraic Edition,Michael Stean,4.33
85114,"Beating Unusual Chess Openings: Dealing With the English, Reti, King's Indian Attack and Other Annoying Systems",Richard Palliser,3.91
85115,Modern Chess Strategy,Luděk Pachman,3.98
85116,Chess Master vs. Chess Amateur,Max Euwe,4.1
85117,How to Calculate Chess Tactics,Valeri Beim,3.5
85118,50 Essential Chess Lessons,Steve Giddins,4.35
85119,Chess For Beginners,I.A. Horowitz,3.6
85120,Winning Chess Endings,Yasser Seirawan,4.04
85121,Nunn's Chess Openings,John Nunn,3.87
85122,Fundamental Chess Endings,Karsten Müller,4.33
85123,"Zurich International Chess Tournament, 1953",David Ionovich Bronstein,4.4
85125,Kasparov's Fighting Chess 1999-2005,Tibor Karolyi,4.18
85126,Starting Chess,Harriet Castor,3.91
85128,Learn Chess,John Nunn,3.73
85129,Essential Chess Endings: The Tournament Player's Guide,James  Howell,4.36
85130,Positional Chess Handbook: 495 Instructive Positions from Grandmaster Games,Israel Gelfer,4.09
85131,Chess Praxis,Aron Nimzowitsch,3.98
85132,Winning Chess Openings,Yasser Seirawan,3.85
85133,Chess for Juniors: A Complete Guide for the Beginner (McKay Chess Library),Robert M. Snyder,3.92
85134,Chess Endgame Training,Bernd Rosen,4.36
85135,Pawn Structure Chess,Andrew Soltis,4.05
85136,Chess Endings: Essential Knowledge,Yuri Averbakh,4.31
85137,Practical Chess Defence,Jacob Aagaard,3.83
85138,"My Best Games of Chess, 1908-1937",Alexander Alekhine,4.37
85139,The Mammoth Book of Chess with Internet Games: New Edition Featuring Internet and Computer Games,Graham Burgess,3.99
85144,Rapid Chess Improvement,Michael de la Maza,3.14
85145,Complete Chess Player,Fred Reinfeld,3.44
85148,Teach Yourself Visually Chess,Jon Edwards,3.68
85149,Practical Chess Analysis,Mark Buckley,3.67
85151,Chess Explained: the English Opening,Zenon Franco,2.75
85153,Strategic Play,Mark Dvoretsky,4.5
85154,Winning Chess Brilliancies,Yasser Seirawan,4.09
85155,Wooden Chess Sets You Can Make,DIANA Thampson,3.75
85156,Garry Kasparov's Greatest Chess Games volume 2,Igor Stohl,4.36
85157,Quickest Chess Victories of All Time,Graham Burgess,3.7
85159,"Comprehensive Chess Course, Volume Two: From Beginner to Tournament Player in 12 Lessons",Lev Alburt,4.26
85161,Square One: The Best Chess-Drill Book For Beginners of all Ages (Fireside Chess Library),Bruce Pandolfini,3.33
85162,Rubinstein's Chess Masterpieces: 100 Selected Games,Hans Kmoch,4.3
85163,Secrets of the Russian Chess Masters: Fundamentals of the Game,Lev Alburt,3.98
85164,How to Build Your Chess Opening Repertoire,Steve Giddins,3.37
85165,Mammoth Book of the World's Greatest Chess Games: Improve Your Chess by Studying the Greatest Games of All time,John Nunn,4.33
85166,Chinese Chess for Beginners,Sam Sloan,3.67
85167,Secrets of Attacking Chess,Mihail Marin,3.86
85168,Chess Explained: the Taimanov Sicilian,James Rizzitano,3.67
85169,On the Attack: The Art of Attacking Chess According to the Modern Masters,Jan Timman,3.62
85170,Understanding Pawn Play in Chess,Drazen Marovic,4.57
85173,Chinese Chess: An Introduction to China's Ancient Game of Strategy,Hang Tong Lau,3.83
85174,The Most Instructive Games of Chess Ever Played,Irving Chernev,4.22
85175,Russians V Fischer,Dmitry Plisetsky,4.37
85176,"Chess for Beginners: Picture Guide, A",I.A. Horowitz,3.6
85177,Human Behavior and the Social Environment: Social Systems Theory,Orren Dale,3.31
85178,Starting Out:The Sicilian Dragon,Andrew    Martin,3.38
85179,Chess: From First Moves to Checkmate,Daniel King,3.47
85180,Starting Out: Chess Tactics and Checkmates,Chris Ward,3.25
85181,The Client,John Grisham,4.01
85182,Opening Developments,Mark Dvoretsky,4.6
85184,The John Grisham Story: From Baseball to Bestsellers,Libby Hughes,3.78
85186,Basic Endgame Stratgy:  Queens  Rooks,Bill Robertie,2.5
85187,Beginner's Guide to Playing Chess,Susan Caldwell,4
85188,The Powers of War and Peace: The Constitution and Foreign Affairs after 9/11,John Yoo,3.09
85189,The Oxford Companion to Chess,David Hooper,4.22
85190,Chess Target Practice: Battle Tactics for Every Square on the Board,Bruce Pandolfini,4
85191,1001 Brilliant Ways to Checkmate,Fred Reinfeld,4.19
85192,Attacking Chess: Aggressive Strategies and Inside Moves from the U.S. Junior Chess Champion,Josh Waitzkin,4.05
85194,An Explosive Chess Opening Repertoire for Black,Jouni Yrjola,3.33
85195,The Art of Planning in Chess: Move by Move,Neil McDonald,3.94
85196,Bobby Fischer's Outrageous Chess Moves: A Study of 101 Outrageous Moves by the Greatest Chess Champion of All Time,Bruce Pandolfini,3.73
85197,Understanding Your Chess,James Rizzitano,2.67
85198,Chess: The Art of Logical Thinking: From the First Move to the Last,Neil McDonald,4.06
85199,Secrets of the Russian Chess Masters: Beyond the Basics,Lev Alburt,3.63
85200,How to Become a Deadly Chess Tactician,David Lemoir,3.67
85202,Chess Exam and Training Guide: Rate Yourself and Learn How to Improve!,Igor Khmelnitsky,4.14
85203,The Art of Chess Combination,Eugene Znosko-Borovsky,3.75
85204,Teaching Chess in the 21st Century: Strategies and Connections to a Standards-Based World,Todd Bardwick,4
85205,Excelling at Technical Chess: Learn to Identify and Exploit Small Advantages,Jacob Aagaard,4.1
85207,"The Hot Kid (Carl Webster, #1)",Elmore Leonard,3.76
85209,Forty Lashes Less One,Elmore Leonard,3.95
85210,Killshot,Elmore Leonard,3.73
85211,"Pronto (Raylan Givens, #1)",Elmore Leonard,3.76
85212,Discovering Chess Openings: Building a Repertoire from Basic Principles,John Emms,3.6
85213,Improve Your Positional Chess,Carsten Hansen,3.73
85214,Moment of Vengeance and Other Stories,Elmore Leonard,3.78
85215,Every Move Must Have a Purpose: Strategies from Chess for Business and Life,Bruce Pandolfini,3.14
85216,Touch,Elmore Leonard,3.53
85217,Exhibits in Libraries: A Practical Guide,Mary E. Brown,2.86
85220,"Flower Power: Fresh, Fabulous Arrangements",Rebecca Cole,3.6
85221,The Switch,Elmore Leonard,3.75
85222,The Complete Western Stories of Elmore Leonard,Elmore Leonard,4.08
85223,"Women and Power in Parliamentary Democracies: Cabinet Appointments in Western Europe, 1968-1992",Rebecca Howard Davis,0
85225,"The Power to Speak: Feminism, Language, God",Rebecca S. Chopp,3.8
85226,Wait for Me: Study Guide,Rebecca St. James,3.6
85228,Tango! A Complete Defence to 1d4,Richard Palliser,3.67
85230,The Chess Combat Simulator: Test and Improve Your Chess with 50 Instructive Grandmaster Games,Jeroen Bosch,4
85231,Bobby Fischer: His Approach,Elie Agur,3.85
85232,Modern Chess Openings (Chess),Nick de Firmian,3.99
85236,Van Perlo's Endgame Tactics: A Comprehensive Guide to the Sunny Side of Chess Endgames,Ger Van Perlo,4.55
85237,Play 1..b6: A Dynamic and Hypermodern Opening System for Black,Christian Bauer,3.33
85238,Chess and the Art of Negotiation: Ancient Rules for Modern Combat,Anatoly Karpov,4
85239,Lessons in Chess Strategy,Valeri Beim,3
85240,Chess for Tigers,Simon Webb,4.05
85241,Basic Chess Openings,Gabor Kallai,3.58
85242,Birds Opening: Detailed Coverage of an Underrated and Dynamic Choice for White,Timothy W. Taylor,4.09
85243,Children and Chess: A Guide for Educators,Alexey W. Root,3.5
85244,Chess Workbook for Children: The Chess Detective's Introduction to the Royal Game,Todd Bardwick,4
85245,A Killer Chess Opening Repertoire,Aaron Summerscale,3.83
85247,The Da Vinci Code: From Dan Brown's Fiction to Mary Magdalene's Faith,Garry Williams,4.04
85249,The Everything Chess Basics Book,U.S. Chess Federation,3.7
85250,Excelling at Chess Calculation: Capitalizing on Tactical Chances,Jacob Aagaard,4.25
85253,The Chess Garden,Brooks Hansen,4
85254,Starting Out: the Ruy Lopez,John Shaw,3.5
85255,Basic Chess Endings,Reuben Fine,4.08
85256,Award-Winning Chess Problems,Burt Hochberg,3.67
85257,101 Chess Opening Traps,Steve Giddins,2.43
85259,The Pocket Book of Chess,Raymond D. Keene,3.85
85260,Chess Doctor: Surefire Cures for What Ails Your Game,Bruce Pandolfini,3.68
85261,The Amateur's Mind: Turning Chess Misconceptions Into Chess Mastery,Jeremy Silman,4.16
85262,Chess Training Pocket Book: 300 Most Important Positions and Ideas,Lev Alburt,4.27
85263,The Chess Team,James H. Sawaski,3.33
85264,Chess Combinations: An Improving Players Puzzle Book,Everyman Chess,3
85265,"The Chess Artist: Genius, Obsession, and the World's Oldest Game",J.C. Hallman,3.63
85267,The Costume Party,Victoria Chess,3.71
85268,More Chess Openings: Traps and Zaps 2,Bruce Pandolfini,3.66
85269,Dynamic Pawn Play in Chess,Drazen Marovic,3.57
85272,Birth of the Chess Queen: A History,Marilyn Yalom,3.62
85273,Alpha Teach Yourself Chess in 24 Hours,Susan Polgar,3.5
85274,How To Play Dynamic Chess,Valeri Beim,3.57
85275,The Chess Kid's Book of Tactics (Chess),David MacEnulty,3.45
85277,Unorthodox Chess Openings,Eric Schiller,2.73
85278,Paul Morphy and the Evolution of Chess Theory,Macon Shibut,4
85279,The Dynamic Reti,Nigel Davies,3.89
85280,"Murder Boogies with Elvis (Southern Sisters, #8)",Anne George,4.31
85281,Chess Bitch: Women in the Ultimate Intellectual Sport,Jennifer Shahade,3.88
85282,"How To Play Chess! Tactics, Traps, And Tips For Beginners",Tangerine Press,5
85283,Petroff's Defense (Tournament),Gyozo Forintos,3
85285,How to Choose a Chess Move,Andrew Soltis,3.91
85286,How Not to Play Chess,Eugene Znosko-Borovsky,3.9
85287,Chess Openings,Michael Basman,3.83
85288,Play the French,John L.  Watson,4.08
85289,Concise Chess Openings,Neil McDonald,4
85290,Chess Tactics,Paul Littlewood,4.07
85291,More Basic Chess Openings,Gabor Kallai,3.5
85293,Chess Openings: Traps And Zaps,Bruce Pandolfini,3.5
85294,Combinations: The Heart of Chess,Irving Chernev,4.23
85295,Chess Explained: the Classical Sicilian,Alex Yermolinsky,3.83
85296,Sicilian Kan,John Emms,3.5
85297,Vanished,Danielle Steel,3.82
85298,"The Murder Book (Alex Delaware, #16)",Jonathan Kellerman,3.95
85299,A Collection of Biographies of 4 Kriya Yoga Gurus by Swami Satyananda Giri,Yoga Niketan,4.21
85302,"Angels & Demons (Robert Langdon, #1)",Dan Brown,3.9
85305,The Weretiger: Stories of the Supernatural,Shaiontoni Bose,3.67
85306,"Hour Game (Sean King & Michelle Maxwell, #2)",David Baldacci,3.97
85307,The Hearing (Dismas Hardy #7),John Lescroart,4.1
85308,The First Law (Dismas Hardy #9),John Lescroart,3.98
85309,Dead Irish,John Lescroart,3.79
85310,"Mortal Prey (Lucas Davenport, #13)",John Sandford,4.23
85311,India: A Mosaic,Arundhati Roy,2.81
85312,The Algebra of Infinite Justice,Arundhati Roy,3.99
85316,"The Jury (Paul Madriani, #6)",Steve Martini,3.93
85317,Dead Even,Brad Meltzer,3.8
85318,The First Counsel,Brad Meltzer,3.9
85319,The Millionaires,Brad Meltzer,3.82
85320,The Zero Game,Brad Meltzer,3.91
85321,The Tenth Justice,Brad Meltzer,3.98
85323,Los Millonarios,Brad Meltzer,3.82
85324,The Book of Fate,Brad Meltzer,3.58
85327,Applied Grammatology: Post(e)-Pedagogy from Jacques Derrida to Joseph Beuys,Gregory L. Ulmer,3.89
85330,The Song of Jacob Zulu,Tug Yourgrau,3.12
85331,Teletheory: Grammatology in the Age of Video,Gregory L. Ulmer,3.62
85335,Move to Strike (Nina Reilly #6),Perri O'Shaughnessy,3.98
85337,Sinister Shorts,Perri O'Shaughnessy,3.55
85338,"Obstruction of Justice (Nina Reilly, #3)",Perri O'Shaughnessy,3.95
85339,Keeper of the Keys,Perri O'Shaughnessy,3.4
85340,Motion To Suppress,Perri O'Shaughnessy,3.94
85341,"Presumption of Death (Nina Reilly, #9)",Perri O'Shaughnessy,3.85
85342,Breach of Promise (Nina Reilly #4),Perri O'Shaughnessy,3.89
85343,Invasion of Privacy,Perri O'Shaughnessy,3.93
85345,Unfit to Practice (Nina Reilly #8),Perri O'Shaughnessy,3.82
85346,Roland Barthes,Jonathan D. Culler,3.63
85347,Empire of Signs,Roland Barthes,3.9
85349,Roland Barthes: A Biography,Louis Jean Calvet,2.75
85350,The Language of Fashion,Roland Barthes,3.68
85351,A Barthes Reader,Roland Barthes,4.02
85352,Writing the Image After Roland Barthes,Jean-Michel Rabaté,3.71
85353,"The Twilight of Equality: Neoliberalism, Cultural Politics, and the Attack on Democracy",Lisa Duggan,4.05
85354,"Sapphic Slashers: Sex, Violence, and American Modernity",Lisa Duggan,3.58
85355,Sex Wars: Sexual Dissent and Political Culture (10th Anniversary Edition),Lisa Duggan,3.69
85356,"Our Monica, Ourselves: The Clinton Affair and the National Interest",Lauren Berlant,3.5
85357,The Invention of Heterosexuality,Jonathan Ned Katz,3.88
85358,No Respect: Intellectuals and Popular Culture,Andrew Ross,3.67
85359,"No Sweat: Fashion, Free Trade and the Rights of Garment Workers",Andrew Ross,3.62
85360,The Chicago Gangster Theory of Life: Nature's Debt to Society,Andrew Ross,3.81
85361,Amber,Andrew Ross,3.82
85362,"Strange Weather: Culture, Science and Technology in the Age of Limits",Andrew Ross,3.78
85363,Technoculture,Constance Penley,3.4
85364,Universal Abandon: The Politics of Postmodernism,Andrew Ross,3.5
85365,No Collar: The Humane Workplace And Its Hidden Costs,Andrew Ross,3.67
85366,Writ of Execution (Nina Reilly #7),Perri O'Shaughnessy,3.9
85367,Fast Boat to China: Corporate Flight and the Consequences of Free Trade; Lessons from Shanghai,Andrew Ross,3.25
85368,"John Philip, 1775 1851: Missions, Race, And Politics In South Africa",Andrew Ross,4
85369,Real Love: In Pursuit of Cultural Justice,Andrew Ross,3.75
85370,Alain Baxter: Unfinished Business. Andrew Ross,Andrew Ross,3.75
85373,Prisoner of Love,Jean Genet,4.14
85375,Jean Genet: Born to Lose: An Illustrated Critical History,Jeremy Reed,3.9
85376,Marry Me: A Romance,John Updike,3.53
85377,Trust Me,John Updike,3.78
85381,In the Beauty of the Lilies,John Updike,3.72
85382,The John Updike Encyclopedia,Jack De Bellis,0
85384,The Centaur,John Updike,3.71
85385,Collected Poems: 1953-1993,John Updike,3.89
85387,New Essays on Rabbit Run,Stanley Trachtenberg,3.25
85388,Monster Rabbit Runs Amuck (Kids of the Polk Street School),Patricia Reilly Giff,3.55
85391,"Rabbit Is Rich (Rabbit Angstrom, #3)",John Updike,3.91
85392,Term Limits,Vince Flynn,4.31
85394,Rabbit Is Rich,John Updike,3.91
85395,The Evil That Men Do: FBI Profiler Roy Hazelwood's Journey into the Minds of Sexual Predators,Stephen G. Michaud,4.05
85396,"Licks of Love: Short Stories and a Sequel, ""Rabbit Remembered""",John Updike,3.79
85397,Dark Age Ahead,Jane Jacobs,3.61
85398,The Economy of Cities,Jane Jacobs,4.1
85399,Defense for the Devil (Barbara Holloway #4),Kate Wilhelm,3.88
85400,The Nature of Economies,Jane Jacobs,3.8
85401,Cities and the Wealth of Nations,Jane Jacobs,4.11
85402,Jane Jacobs: Urban Visionary,Alice Sparberg Alexiou,3.44
85403,Systems of Survival: A Dialogue on the Moral Foundations of Commerce and Politics,Jane Jacobs,4.12
85404,A Question of Separatism,Jane Jacobs,4.09
85405,Ideas that Matter: The Worlds of Jane Jacobs,Max Allen,4.43
85406,Cause for Alarm,Erica Spindler,4.09
85407,Lucian Freud,Lucian Freud,4.54
85408,Lucian Freud Paintings,Robert Hughes,4.3
85410,Three Essays on the Theory of Sexuality,Sigmund Freud,3.66
85411,Freud and Man's Soul: An Important Re-Interpretation of Freudian Theory,Bruno Bettelheim,3.9
85412,Freud for Beginners,Richard Appignanesi,3.67
85414,On Dreams,Sigmund Freud,3.58
85415,How to Read Freud,Josh Cohen,3.68
85416,Beyond the Pleasure Principle and Other Writings,Sigmund Freud,3.97
85417,"Winter House (Kathleen Mallory, #8)",Carol O'Connell,4
85418,Just One Look,Harlan Coben,4.01
85419,The Last Valentine,James Michael Pratt,3.99
85420,An Invisible Man: The Hunt for a Serial Killer Who Got Away With a Decade of Murder,Stephanie A. Stanley,3.9
85421,A Walk to Remember,Nicholas Sparks,4.17
85422,The Legacy,D.W. Buffa,3.7
85423,Act of God,Susan R. Sloan,3.93
85425,"Final Jeopardy (Alexandra Cooper, #1)",Linda Fairstein,3.85
85426,The Other Daughter,Lisa Gardner,3.99
85427,The Butcher's Theater,Jonathan Kellerman,3.82
85430,"Flowers in the Attic (Dollanganger, #1)",V.C. Andrews,3.82
85431,"Friday Night Lights: A Town, a Team, and a Dream",H.G. Bissinger,4.13
85434,The Currents of Space (Galactic Empire #2),Isaac Asimov,3.83
85436,Isaac Asimov: A Life of the Grand Master of Science Fiction,Michael  White,3.44
85437,Coma,Robin Cook,3.87
85438,Only A Trillion,Isaac Asimov,4.1
85441,"The Complete Stories, Vol. 2",Isaac Asimov,4.36
85443,The Lords of Discipline,Pat Conroy,4.3
85444,The Best of Isaac Asimov,Isaac Asimov,4.25
85445,Isaac Asimov Presents the Best Crime Stories of the 19th Century,Isaac Asimov,3.62
85446,"The Complete Stories, Volume 2",Isaac Asimov,4.36
85448,The Great Santini,Pat Conroy,4.14
85451,Isaac Asimov on the Human Body and the Human Brain,Isaac Asimov,4.2
85454,"Isaac Asimov's Caliban (Isaac Asimov's Caliban, #1)",Roger MacBride Allen,3.97
85457,"Have Robot, Will Travel (New Isaac Asimov's Robot Mystery)",Alexander C. Irvine,3.55
85458,What Causes Acid Rain?,Isaac Asimov,0
85459,Northern Lights,Nora Roberts,4
85460,Tin Stars (Isaac Asimov's Wonderful Worlds of Science Fiction #5),Isaac Asimov,3.76
85462,"Prodigy (Isaac Asimov's Robot City, #4)",Arthur Byron Cover,3.89
85463,"Perihelion (Isaac Asimov's Robot City, #6)",William F. Wu,3.9
85464,"Cyborg (Isaac Asimov's Robot City, #3)",William F. Wu,4.06
85465,Isaac Asimov's Valentines,Gardner Dozois,3.2
